rank,vehicle_id,views_fused,similarity
120,0402,120,0.9989
121,0402,121,0.9990
122,0402,122,0.9990
123,0402,123,0.9990
124,0402,124,0.9990
125,0402,125,0.9990
126,0402,126,0.9990
127,0402,127,0.9990
128,0402,128,0.9991
129,0402,129,0.9991
130,0402,130,0.9991
131,0402,131,0.9991
132,0402,132,0.9991
133,0402,133,0.9991
134,0402,134,0.9991
135,0402,135,0.9991
136,0402,136,0.9991
137,0402,137,0.9991
138,0402,138,0.9991
139,0402,139,0.9991
140,0402,140,0.9991
141,0402,141,0.9991
142,0402,142,0.9991
143,0402,143,0.9991
144,0402,144,0.9991
145,0402,145,0.9992
146,0402,146,0.9992
147,0402,147,0.9992
148,0402,148,0.9992
149,0402,149,0.9992
150,0402,150,0.9992
151,0402,151,0.9992
152,0402,152,0.9992
153,0402,153,0.9992
154,0402,154,0.9992
155,0402,155,0.9992
156,0402,156,0.9992
157,0402,157,0.9992
158,0402,158,0.9993
159,0402,159,0.9993
160,0402,160,0.9993
161,0402,161,0.9993
162,0402,162,0.9993
163,0402,163,0.9993
164,0402,164,0.9993
165,0402,165,0.9993
166,0402,166,0.9993
167,0402,167,0.9993
168,0402,168,0.9993
169,0402,169,0.9994
170,0402,170,0.9994
171,0402,171,0.9994
172,0402,172,0.9994
173,0402,173,0.9994
174,0402,174,0.9994
175,0402,175,0.9994
176,0402,176,0.9994
177,0402,177,0.9994
178,0402,178,0.9994
179,0402,179,0.9994
180,0402,180,0.9994
181,0402,181,0.9995
182,0402,182,0.9995
183,0402,183,0.9995
184,0402,184,0.9995
1,0404,1,0.9753
2,0404,2,0.9790
3,0404,3,0.9792
4,0404,4,0.9800
5,0404,5,0.9815
6,0404,6,0.9823
7,0404,7,0.9878
8,0404,8,0.9902
9,0404,9,0.9903
10,0404,10,0.9930
11,0404,11,0.9926
12,0404,12,0.9936
13,0404,13,0.9938
14,0404,14,0.9939
15,0404,15,0.9939
16,0404,16,0.9940
17,0404,17,0.9941
18,0404,18,0.9944
19,0404,19,0.9949
20,0404,20,0.9956
21,0404,21,0.9957
22,0404,22,0.9963
23,0404,23,0.9964
24,0404,24,0.9965
25,0404,25,0.9969
26,0404,26,0.9969
27,0404,27,0.9969
28,0404,28,0.9969
29,0404,29,0.9969
30,0404,30,0.9970
31,0404,31,0.9970
32,0404,32,0.9971
33,0404,33,0.9972
34,0404,34,0.9972
35,0404,35,0.9972
36,0404,36,0.9974
37,0404,37,0.9975
38,0404,38,0.9978
39,0404,39,0.9979
40,0404,40,0.9979
41,0404,41,0.9981
42,0404,42,0.9982
43,0404,43,0.9982
44,0404,44,0.9982
45,0404,45,0.9984
46,0404,46,0.9985
47,0404,47,0.9985
48,0404,48,0.9986
49,0404,49,0.9986
50,0404,50,0.9987
51,0404,51,0.9988
52,0404,52,0.9988
53,0404,53,0.9989
54,0404,54,0.9990
55,0404,55,0.9990
56,0404,56,0.9990
57,0404,57,0.9990
58,0404,58,0.9990
59,0404,59,0.9990
60,0404,60,0.9991
61,0404,61,0.9991
62,0404,62,0.9992
63,0404,63,0.9992
64,0404,64,0.9992
65,0404,65,0.9993
66,0404,66,0.9993
67,0404,67,0.9993
68,0404,68,0.9993
69,0404,69,0.9994
70,0404,70,0.9994
1,0405,1,0.9448
2,0405,2,0.9460
3,0405,3,0.9485
4,0405,4,0.9508
5,0405,5,0.9521
6,0405,6,0.9533
7,0405,7,0.9551
8,0405,8,0.9570
9,0405,9,0.9582
10,0405,10,0.9593
11,0405,11,0.9607
12,0405,12,0.9633
13,0405,13,0.9648
14,0405,14,0.9725
15,0405,15,0.9729
16,0405,16,0.9733
17,0405,17,0.9737
18,0405,18,0.9742
19,0405,19,0.9784
20,0405,20,0.9789
21,0405,21,0.9797
22,0405,22,0.9798
23,0405,23,0.9800
24,0405,24,0.9827
25,0405,25,0.9829
26,0405,26,0.9850
27,0405,27,0.9868
28,0405,28,0.9869
29,0405,29,0.9869
30,0405,30,0.9870
31,0405,31,0.9884
32,0405,32,0.9886
33,0405,33,0.9887
34,0405,34,0.9888
35,0405,35,0.9888
36,0405,36,0.9888
37,0405,37,0.9888
38,0405,38,0.9889
39,0405,39,0.9899
40,0405,40,0.9899
41,0405,41,0.9907
42,0405,42,0.9907
43,0405,43,0.9915
44,0405,44,0.9915
45,0405,45,0.9922
46,0405,46,0.9922
47,0405,47,0.9923
48,0405,48,0.9923
49,0405,49,0.9923
50,0405,50,0.9923
51,0405,51,0.9923
52,0405,52,0.9924
53,0405,53,0.9928
54,0405,54,0.9929
55,0405,55,0.9933
56,0405,56,0.9933
57,0405,57,0.9933
58,0405,58,0.9936
59,0405,59,0.9936
60,0405,60,0.9936
61,0405,61,0.9937
62,0405,62,0.9937
63,0405,63,0.9937
64,0405,64,0.9937
65,0405,65,0.9938
66,0405,66,0.9938
67,0405,67,0.9938
68,0405,68,0.9938
69,0405,69,0.9938
70,0405,70,0.9942
71,0405,71,0.9942
72,0405,72,0.9942
73,0405,73,0.9943
74,0405,74,0.9943
75,0405,75,0.9945
76,0405,76,0.9947
77,0405,77,0.9950
78,0405,78,0.9952
79,0405,79,0.9952
80,0405,80,0.9952
81,0405,81,0.9954
82,0405,82,0.9955
83,0405,83,0.9955
84,0405,84,0.9955
85,0405,85,0.9957
86,0405,86,0.9958
87,0405,87,0.9959
88,0405,88,0.9959
89,0405,89,0.9960
90,0405,90,0.9960
91,0405,91,0.9960
92,0405,92,0.9962
93,0405,93,0.9963
94,0405,94,0.9964
95,0405,95,0.9964
96,0405,96,0.9965
97,0405,97,0.9965
98,0405,98,0.9965
99,0405,99,0.9965
100,0405,100,0.9967
101,0405,101,0.9967
102,0405,102,0.9967
103,0405,103,0.9967
104,0405,104,0.9968
105,0405,105,0.9969
106,0405,106,0.9970
107,0405,107,0.9970
108,0405,108,0.9971
109,0405,109,0.9971
110,0405,110,0.9971
111,0405,111,0.9972
112,0405,112,0.9972
113,0405,113,0.9972
114,0405,114,0.9972
115,0405,115,0.9973
116,0405,116,0.9973
117,0405,117,0.9974
118,0405,118,0.9974
119,0405,119,0.9974
120,0405,120,0.9975
121,0405,121,0.9975
122,0405,122,0.9975
123,0405,123,0.9976
124,0405,124,0.9977
125,0405,125,0.9977
126,0405,126,0.9978
127,0405,127,0.9978
128,0405,128,0.9978
129,0405,129,0.9979
130,0405,130,0.9979
131,0405,131,0.9980
132,0405,132,0.9980
133,0405,133,0.9980
134,0405,134,0.9981
135,0405,135,0.9981
136,0405,136,0.9981
137,0405,137,0.9982
138,0405,138,0.9982
139,0405,139,0.9982
140,0405,140,0.9982
141,0405,141,0.9983
142,0405,142,0.9983
143,0405,143,0.9983
144,0405,144,0.9983
145,0405,145,0.9984
146,0405,146,0.9984
147,0405,147,0.9984
148,0405,148,0.9984
149,0405,149,0.9984
150,0405,150,0.9985
151,0405,151,0.9985
152,0405,152,0.9985
153,0405,153,0.9985
154,0405,154,0.9985
155,0405,155,0.9985
156,0405,156,0.9986
157,0405,157,0.9986
158,0405,158,0.9986
159,0405,159,0.9986
160,0405,160,0.9986
161,0405,161,0.9986
162,0405,162,0.9987
163,0405,163,0.9987
164,0405,164,0.9987
165,0405,165,0.9987
166,0405,166,0.9987
167,0405,167,0.9987
168,0405,168,0.9987
169,0405,169,0.9987
170,0405,170,0.9988
171,0405,171,0.9988
172,0405,172,0.9988
173,0405,173,0.9988
174,0405,174,0.9988
175,0405,175,0.9988
176,0405,176,0.9988
177,0405,177,0.9988
178,0405,178,0.9989
179,0405,179,0.9989
180,0405,180,0.9989
1,0416,1,0.9727
2,0416,2,0.9744
3,0416,3,0.9862
4,0416,4,0.9929
5,0416,5,0.9943
6,0416,6,0.9937
7,0416,7,0.9946
8,0416,8,0.9964
9,0416,9,0.9965
10,0416,10,0.9962
11,0416,11,0.9969
12,0416,12,0.9974
13,0416,13,0.9974
14,0416,14,0.9973
15,0416,15,0.9971
16,0416,16,0.9974
17,0416,17,0.9974
18,0416,18,0.9973
19,0416,19,0.9974
20,0416,20,0.9973
21,0416,21,0.9975
22,0416,22,0.9975
23,0416,23,0.9977
24,0416,24,0.9979
25,0416,25,0.9979
26,0416,26,0.9979
27,0416,27,0.9979
28,0416,28,0.9980
29,0416,29,0.9980
30,0416,30,0.9979
31,0416,31,0.9979
32,0416,32,0.9979
33,0416,33,0.9979
34,0416,34,0.9979
35,0416,35,0.9980
36,0416,36,0.9981
37,0416,37,0.9981
38,0416,38,0.9981
39,0416,39,0.9983
40,0416,40,0.9983
41,0416,41,0.9985
42,0416,42,0.9985
43,0416,43,0.9985
44,0416,44,0.9986
45,0416,45,0.9987
46,0416,46,0.9987
47,0416,47,0.9988
48,0416,48,0.9988
1,0417,1,0.9848
2,0417,2,0.9908
3,0417,3,0.9910
4,0417,4,0.9909
5,0417,5,0.9933
6,0417,6,0.9951
7,0417,7,0.9948
8,0417,8,0.9962
9,0417,9,0.9966
10,0417,10,0.9971
11,0417,11,0.9975
12,0417,12,0.9978
13,0417,13,0.9980
14,0417,14,0.9980
15,0417,15,0.9981
16,0417,16,0.9985
17,0417,17,0.9986
18,0417,18,0.9988
1,0418,1,0.9848
2,0418,2,0.9946
3,0418,3,0.9942
4,0418,4,0.9956
5,0418,5,0.9957
6,0418,6,0.9966
7,0418,7,0.9971
8,0418,8,0.9974
9,0418,9,0.9980
10,0418,10,0.9983
11,0418,11,0.9985
1,0420,1,0.9663
2,0420,2,0.9811
3,0420,3,0.9828
4,0420,4,0.9848
5,0420,5,0.9918
6,0420,6,0.9934
7,0420,7,0.9926
8,0420,8,0.9943
9,0420,9,0.9950
10,0420,10,0.9952
11,0420,11,0.9951
12,0420,12,0.9948
13,0420,13,0.9954
14,0420,14,0.9964
15,0420,15,0.9964
16,0420,16,0.9963
17,0420,17,0.9964
18,0420,18,0.9962
19,0420,19,0.9968
20,0420,20,0.9973
21,0420,21,0.9973
22,0420,22,0.9977
23,0420,23,0.9976
24,0420,24,0.9978
25,0420,25,0.9980
26,0420,26,0.9980
27,0420,27,0.9979
28,0420,28,0.9981
29,0420,29,0.9983
30,0420,30,0.9985
31,0420,31,0.9985
32,0420,32,0.9986
33,0420,33,0.9987
34,0420,34,0.9988
35,0420,35,0.9989
36,0420,36,0.9989
37,0420,37,0.9989
38,0420,38,0.9990
39,0420,39,0.9990
40,0420,40,0.9991
41,0420,41,0.9991
1,0421,1,0.9740
2,0421,2,0.9903
3,0421,3,0.9912
4,0421,4,0.9910
5,0421,5,0.9945
6,0421,6,0.9950
7,0421,7,0.9948
8,0421,8,0.9942
9,0421,9,0.9944
10,0421,10,0.9940
11,0421,11,0.9948
12,0421,12,0.9951
13,0421,13,0.9954
14,0421,14,0.9958
15,0421,15,0.9960
16,0421,16,0.9959
17,0421,17,0.9960
18,0421,18,0.9963
19,0421,19,0.9966
20,0421,20,0.9967
21,0421,21,0.9967
22,0421,22,0.9968
23,0421,23,0.9969
24,0421,24,0.9969
25,0421,25,0.9970
26,0421,26,0.9970
27,0421,27,0.9971
28,0421,28,0.9971
29,0421,29,0.9973
30,0421,30,0.9976
31,0421,31,0.9977
32,0421,32,0.9977
33,0421,33,0.9979
34,0421,34,0.9982
35,0421,35,0.9982
36,0421,36,0.9982
37,0421,37,0.9984
38,0421,38,0.9986
39,0421,39,0.9986
40,0421,40,0.9987
41,0421,41,0.9988
42,0421,42,0.9989
43,0421,43,0.9989
44,0421,44,0.9990
45,0421,45,0.9990
46,0421,46,0.9991
47,0421,47,0.9992
48,0421,48,0.9992
49,0421,49,0.9992
50,0421,50,0.9993
51,0421,51,0.9993
52,0421,52,0.9993
53,0421,53,0.9993
1,0427,1,0.9516
2,0427,2,0.9541
3,0427,3,0.9567
4,0427,4,0.9610
5,0427,5,0.9663
6,0427,6,0.9694
7,0427,7,0.9755
8,0427,8,0.9797
9,0427,9,0.9845
10,0427,10,0.9857
11,0427,11,0.9876
12,0427,12,0.9888
13,0427,13,0.9908
14,0427,14,0.9921
15,0427,15,0.9939
16,0427,16,0.9946
17,0427,17,0.9954
18,0427,18,0.9956
19,0427,19,0.9962
20,0427,20,0.9968
21,0427,21,0.9972
22,0427,22,0.9975
23,0427,23,0.9976
1,0446,1,0.9320
2,0446,2,0.9459
3,0446,3,0.9627
4,0446,4,0.9658
5,0446,5,0.9690
6,0446,6,0.9707
7,0446,7,0.9728
8,0446,8,0.9817
9,0446,9,0.9818
10,0446,10,0.9858
11,0446,11,0.9872
12,0446,12,0.9874
13,0446,13,0.9892
14,0446,14,0.9893
15,0446,15,0.9902
16,0446,16,0.9911
17,0446,17,0.9915
18,0446,18,0.9921
19,0446,19,0.9918
20,0446,20,0.9918
21,0446,21,0.9921
22,0446,22,0.9926
23,0446,23,0.9928
24,0446,24,0.9931
25,0446,25,0.9928
26,0446,26,0.9931
27,0446,27,0.9932
28,0446,28,0.9936
29,0446,29,0.9935
30,0446,30,0.9937
31,0446,31,0.9938
32,0446,32,0.9938
33,0446,33,0.9939
34,0446,34,0.9946
35,0446,35,0.9951
36,0446,36,0.9952
37,0446,37,0.9951
38,0446,38,0.9950
39,0446,39,0.9954
40,0446,40,0.9954
41,0446,41,0.9955
42,0446,42,0.9955
43,0446,43,0.9954
44,0446,44,0.9953
45,0446,45,0.9953
46,0446,46,0.9953
47,0446,47,0.9954
48,0446,48,0.9954
49,0446,49,0.9956
50,0446,50,0.9956
51,0446,51,0.9956
52,0446,52,0.9957
53,0446,53,0.9960
54,0446,54,0.9961
55,0446,55,0.9963
56,0446,56,0.9963
57,0446,57,0.9963
58,0446,58,0.9964
59,0446,59,0.9966
60,0446,60,0.9966
61,0446,61,0.9967
62,0446,62,0.9966
63,0446,63,0.9966
64,0446,64,0.9967
65,0446,65,0.9968
66,0446,66,0.9969
67,0446,67,0.9970
68,0446,68,0.9970
69,0446,69,0.9971
70,0446,70,0.9972
71,0446,71,0.9973
72,0446,72,0.9973
73,0446,73,0.9972
74,0446,74,0.9973
75,0446,75,0.9974
76,0446,76,0.9975
77,0446,77,0.9976
78,0446,78,0.9976
79,0446,79,0.9976
80,0446,80,0.9977
81,0446,81,0.9977
82,0446,82,0.9977
83,0446,83,0.9977
84,0446,84,0.9978
85,0446,85,0.9978
86,0446,86,0.9979
87,0446,87,0.9979
88,0446,88,0.9980
89,0446,89,0.9979
90,0446,90,0.9979
91,0446,91,0.9979
92,0446,92,0.9980
93,0446,93,0.9980
94,0446,94,0.9980
95,0446,95,0.9981
96,0446,96,0.9981
97,0446,97,0.9982
98,0446,98,0.9982
99,0446,99,0.9982
100,0446,100,0.9983
101,0446,101,0.9983
102,0446,102,0.9983
103,0446,103,0.9983
104,0446,104,0.9983
105,0446,105,0.9983
106,0446,106,0.9984
107,0446,107,0.9984
108,0446,108,0.9984
109,0446,109,0.9984
110,0446,110,0.9984
111,0446,111,0.9984
112,0446,112,0.9985
113,0446,113,0.9985
114,0446,114,0.9985
115,0446,115,0.9986
116,0446,116,0.9986
117,0446,117,0.9986
118,0446,118,0.9986
119,0446,119,0.9986
120,0446,120,0.9986
121,0446,121,0.9986
122,0446,122,0.9986
123,0446,123,0.9986
124,0446,124,0.9986
125,0446,125,0.9986
126,0446,126,0.9986
127,0446,127,0.9986
128,0446,128,0.9987
129,0446,129,0.9987
130,0446,130,0.9987
131,0446,131,0.9987
132,0446,132,0.9987
133,0446,133,0.9987
134,0446,134,0.9988
135,0446,135,0.9988
136,0446,136,0.9988
137,0446,137,0.9988
138,0446,138,0.9988
1,0450,1,0.9608
2,0450,2,0.9655
3,0450,3,0.9678
4,0450,4,0.9732
5,0450,5,0.9802
6,0450,6,0.9818
7,0450,7,0.9840
8,0450,8,0.9862
9,0450,9,0.9874
10,0450,10,0.9898
11,0450,11,0.9908
12,0450,12,0.9916
13,0450,13,0.9935
14,0450,14,0.9940
15,0450,15,0.9944
16,0450,16,0.9953
17,0450,17,0.9957
18,0450,18,0.9962
1,0456,1,0.9440
2,0456,2,0.9507
3,0456,3,0.9541
4,0456,4,0.9595
5,0456,5,0.9668
6,0456,6,0.9720
7,0456,7,0.9822
8,0456,8,0.9881
9,0456,9,0.9889
10,0456,10,0.9919
11,0456,11,0.9923
12,0456,12,0.9942
13,0456,13,0.9955
14,0456,14,0.9956
15,0456,15,0.9963
16,0456,16,0.9966
17,0456,17,0.9970
18,0456,18,0.9971
19,0456,19,0.9974
20,0456,20,0.9977
21,0456,21,0.9979
22,0456,22,0.9981
23,0456,23,0.9981
24,0456,24,0.9983
25,0456,25,0.9985
26,0456,26,0.9986
27,0456,27,0.9987
1,0461,1,0.9593
2,0461,2,0.9638
3,0461,3,0.9681
4,0461,4,0.9704
5,0461,5,0.9713
6,0461,6,0.9727
7,0461,7,0.9801
8,0461,8,0.9850
9,0461,9,0.9883
10,0461,10,0.9881
11,0461,11,0.9898
12,0461,12,0.9910
13,0461,13,0.9917
14,0461,14,0.9927
15,0461,15,0.9945
16,0461,16,0.9951
17,0461,17,0.9952
18,0461,18,0.9959
19,0461,19,0.9963
20,0461,20,0.9971
21,0461,21,0.9976
22,0461,22,0.9978
23,0461,23,0.9982
24,0461,24,0.9984
25,0461,25,0.9988
26,0461,26,0.9989
27,0461,27,0.9990
28,0461,28,0.9992
29,0461,29,0.9993
30,0461,30,0.9994
31,0461,31,0.9994
32,0461,32,0.9995
33,0461,33,0.9995
34,0461,34,0.9995
35,0461,35,0.9996
36,0461,36,0.9996
37,0461,37,0.9996
38,0461,38,0.9996
39,0461,39,0.9996
1,0467,1,0.9472
2,0467,2,0.9545
3,0467,3,0.9660
4,0467,4,0.9699
5,0467,5,0.9712
6,0467,6,0.9747
7,0467,7,0.9743
8,0467,8,0.9764
9,0467,9,0.9774
10,0467,10,0.9774
11,0467,11,0.9776
12,0467,12,0.9776
13,0467,13,0.9796
14,0467,14,0.9820
15,0467,15,0.9826
16,0467,16,0.9825
17,0467,17,0.9824
18,0467,18,0.9824
19,0467,19,0.9827
20,0467,20,0.9825
21,0467,21,0.9836
22,0467,22,0.9836
23,0467,23,0.9837
24,0467,24,0.9838
25,0467,25,0.9842
26,0467,26,0.9858
27,0467,27,0.9876
28,0467,28,0.9875
29,0467,29,0.9873
30,0467,30,0.9874
31,0467,31,0.9873
32,0467,32,0.9872
33,0467,33,0.9880
34,0467,34,0.9883
35,0467,35,0.9891
36,0467,36,0.9889
37,0467,37,0.9888
38,0467,38,0.9895
39,0467,39,0.9897
40,0467,40,0.9896
41,0467,41,0.9901
42,0467,42,0.9907
43,0467,43,0.9910
44,0467,44,0.9912
45,0467,45,0.9913
46,0467,46,0.9912
47,0467,47,0.9912
48,0467,48,0.9912
49,0467,49,0.9912
50,0467,50,0.9911
51,0467,51,0.9915
52,0467,52,0.9916
53,0467,53,0.9919
54,0467,54,0.9920
55,0467,55,0.9922
56,0467,56,0.9924
57,0467,57,0.9926
58,0467,58,0.9929
59,0467,59,0.9930
60,0467,60,0.9931
61,0467,61,0.9933
62,0467,62,0.9935
63,0467,63,0.9937
64,0467,64,0.9939
65,0467,65,0.9941
66,0467,66,0.9943
67,0467,67,0.9945
68,0467,68,0.9947
69,0467,69,0.9947
70,0467,70,0.9948
71,0467,71,0.9950
72,0467,72,0.9952
73,0467,73,0.9953
74,0467,74,0.9955
75,0467,75,0.9955
76,0467,76,0.9957
77,0467,77,0.9958
78,0467,78,0.9959
79,0467,79,0.9959
80,0467,80,0.9961
81,0467,81,0.9961
82,0467,82,0.9963
83,0467,83,0.9964
84,0467,84,0.9965
1,0473,1,0.9547
2,0473,2,0.9592
3,0473,3,0.9697
4,0473,4,0.9721
5,0473,5,0.9828
6,0473,6,0.9814
7,0473,7,0.9863
8,0473,8,0.9887
9,0473,9,0.9897
10,0473,10,0.9893
11,0473,11,0.9905
12,0473,12,0.9901
13,0473,13,0.9900
14,0473,14,0.9907
15,0473,15,0.9927
16,0473,16,0.9929
17,0473,17,0.9928
18,0473,18,0.9931
19,0473,19,0.9942
20,0473,20,0.9944
21,0473,21,0.9945
22,0473,22,0.9942
23,0473,23,0.9943
24,0473,24,0.9947
25,0473,25,0.9947
26,0473,26,0.9946
27,0473,27,0.9946
28,0473,28,0.9951
29,0473,29,0.9952
30,0473,30,0.9958
31,0473,31,0.9961
32,0473,32,0.9963
33,0473,33,0.9967
34,0473,34,0.9969
35,0473,35,0.9972
36,0473,36,0.9972
37,0473,37,0.9976
38,0473,38,0.9978
39,0473,39,0.9978
40,0473,40,0.9979
41,0473,41,0.9982
42,0473,42,0.9982
43,0473,43,0.9983
44,0473,44,0.9985
45,0473,45,0.9986
46,0473,46,0.9987
47,0473,47,0.9988
48,0473,48,0.9989
49,0473,49,0.9989
50,0473,50,0.9989
51,0473,51,0.9990
52,0473,52,0.9990
53,0473,53,0.9991
54,0473,54,0.9992
55,0473,55,0.9992
56,0473,56,0.9992
57,0473,57,0.9992
58,0473,58,0.9992
59,0473,59,0.9992
60,0473,60,0.9993
61,0473,61,0.9992
62,0473,62,0.9992
63,0473,63,0.9993
64,0473,64,0.9993
1,0476,1,0.9795
2,0476,2,0.9921
3,0476,3,0.9930
4,0476,4,0.9938
5,0476,5,0.9928
6,0476,6,0.9949
7,0476,7,0.9951
8,0476,8,0.9955
9,0476,9,0.9951
10,0476,10,0.9956
11,0476,11,0.9959
12,0476,12,0.9958
13,0476,13,0.9956
14,0476,14,0.9966
15,0476,15,0.9973
16,0476,16,0.9974
17,0476,17,0.9975
18,0476,18,0.9975
19,0476,19,0.9976
20,0476,20,0.9977
21,0476,21,0.9978
22,0476,22,0.9980
23,0476,23,0.9980
24,0476,24,0.9980
25,0476,25,0.9980
26,0476,26,0.9981
27,0476,27,0.9983
28,0476,28,0.9982
29,0476,29,0.9984
30,0476,30,0.9984
31,0476,31,0.9985
32,0476,32,0.9986
33,0476,33,0.9986
34,0476,34,0.9987
35,0476,35,0.9988
36,0476,36,0.9988
37,0476,37,0.9989
38,0476,38,0.9989
39,0476,39,0.9989
40,0476,40,0.9989
41,0476,41,0.9990
42,0476,42,0.9990
43,0476,43,0.9991
44,0476,44,0.9990
45,0476,45,0.9991
46,0476,46,0.9991
47,0476,47,0.9991
48,0476,48,0.9992
49,0476,49,0.9992
50,0476,50,0.9992
51,0476,51,0.9992
52,0476,52,0.9992
53,0476,53,0.9992
54,0476,54,0.9992
1,0477,1,0.9424
2,0477,2,0.9467
3,0477,3,0.9579
4,0477,4,0.9712
5,0477,5,0.9739
6,0477,6,0.9759
7,0477,7,0.9753
8,0477,8,0.9753
9,0477,9,0.9759
10,0477,10,0.9780
11,0477,11,0.9804
12,0477,12,0.9834
13,0477,13,0.9838
14,0477,14,0.9853
15,0477,15,0.9860
16,0477,16,0.9861
17,0477,17,0.9866
18,0477,18,0.9878
19,0477,19,0.9895
20,0477,20,0.9902
21,0477,21,0.9907
22,0477,22,0.9914
23,0477,23,0.9916
24,0477,24,0.9922
25,0477,25,0.9927
26,0477,26,0.9933
27,0477,27,0.9936
28,0477,28,0.9937
29,0477,29,0.9937
30,0477,30,0.9941
31,0477,31,0.9942
32,0477,32,0.9944
33,0477,33,0.9945
34,0477,34,0.9946
35,0477,35,0.9949
36,0477,36,0.9952
37,0477,37,0.9954
38,0477,38,0.9955
39,0477,39,0.9955
40,0477,40,0.9956
41,0477,41,0.9958
42,0477,42,0.9961
43,0477,43,0.9961
44,0477,44,0.9963
45,0477,45,0.9963
46,0477,46,0.9962
47,0477,47,0.9965
48,0477,48,0.9966
49,0477,49,0.9969
50,0477,50,0.9970
51,0477,51,0.9971
52,0477,52,0.9972
53,0477,53,0.9973
54,0477,54,0.9974
55,0477,55,0.9976
56,0477,56,0.9977
57,0477,57,0.9978
58,0477,58,0.9980
59,0477,59,0.9980
60,0477,60,0.9982
61,0477,61,0.9983
62,0477,62,0.9983
63,0477,63,0.9984
64,0477,64,0.9984
65,0477,65,0.9985
66,0477,66,0.9986
67,0477,67,0.9987
68,0477,68,0.9988
69,0477,69,0.9988
70,0477,70,0.9989
71,0477,71,0.9990
72,0477,72,0.9990
73,0477,73,0.9991
74,0477,74,0.9991
75,0477,75,0.9992
76,0477,76,0.9992
77,0477,77,0.9992
78,0477,78,0.9993
79,0477,79,0.9993
80,0477,80,0.9993
81,0477,81,0.9994
82,0477,82,0.9994
83,0477,83,0.9994
84,0477,84,0.9995
85,0477,85,0.9995
86,0477,86,0.9995
1,0480,1,0.9517
2,0480,2,0.9553
3,0480,3,0.9574
4,0480,4,0.9574
5,0480,5,0.9576
6,0480,6,0.9581
7,0480,7,0.9597
8,0480,8,0.9600
9,0480,9,0.9604
10,0480,10,0.9608
11,0480,11,0.9625
12,0480,12,0.9634
13,0480,13,0.9700
14,0480,14,0.9744
15,0480,15,0.9752
16,0480,16,0.9778
17,0480,17,0.9782
18,0480,18,0.9801
19,0480,19,0.9829
20,0480,20,0.9837
21,0480,21,0.9837
22,0480,22,0.9837
23,0480,23,0.9840
24,0480,24,0.9852
25,0480,25,0.9851
26,0480,26,0.9855
27,0480,27,0.9861
28,0480,28,0.9862
29,0480,29,0.9867
30,0480,30,0.9875
31,0480,31,0.9881
32,0480,32,0.9881
33,0480,33,0.9890
34,0480,34,0.9889
35,0480,35,0.9889
36,0480,36,0.9895
37,0480,37,0.9903
38,0480,38,0.9909
39,0480,39,0.9908
40,0480,40,0.9911
41,0480,41,0.9913
42,0480,42,0.9914
43,0480,43,0.9917
44,0480,44,0.9916
45,0480,45,0.9919
46,0480,46,0.9919
47,0480,47,0.9920
48,0480,48,0.9921
49,0480,49,0.9922
50,0480,50,0.9923
51,0480,51,0.9928
52,0480,52,0.9929
53,0480,53,0.9931
54,0480,54,0.9933
55,0480,55,0.9935
56,0480,56,0.9937
57,0480,57,0.9938
58,0480,58,0.9939
59,0480,59,0.9940
60,0480,60,0.9941
61,0480,61,0.9942
62,0480,62,0.9944
63,0480,63,0.9945
64,0480,64,0.9948
65,0480,65,0.9948
66,0480,66,0.9950
67,0480,67,0.9952
68,0480,68,0.9953
69,0480,69,0.9954
70,0480,70,0.9955
71,0480,71,0.9956
72,0480,72,0.9957
73,0480,73,0.9958
74,0480,74,0.9960
75,0480,75,0.9960
76,0480,76,0.9960
77,0480,77,0.9962
78,0480,78,0.9963
79,0480,79,0.9964
80,0480,80,0.9964
81,0480,81,0.9965
82,0480,82,0.9966
83,0480,83,0.9966
84,0480,84,0.9967
1,0482,1,0.9419
2,0482,2,0.9448
3,0482,3,0.9532
4,0482,4,0.9648
5,0482,5,0.9762
6,0482,6,0.9764
7,0482,7,0.9792
8,0482,8,0.9818
9,0482,9,0.9823
10,0482,10,0.9825
11,0482,11,0.9842
12,0482,12,0.9852
13,0482,13,0.9864
14,0482,14,0.9891
15,0482,15,0.9896
16,0482,16,0.9894
17,0482,17,0.9907
18,0482,18,0.9906
19,0482,19,0.9918
20,0482,20,0.9919
21,0482,21,0.9927
22,0482,22,0.9940
23,0482,23,0.9946
24,0482,24,0.9948
25,0482,25,0.9952
26,0482,26,0.9956
27,0482,27,0.9962
28,0482,28,0.9961
29,0482,29,0.9962
30,0482,30,0.9961
31,0482,31,0.9967
32,0482,32,0.9971
33,0482,33,0.9974
34,0482,34,0.9974
35,0482,35,0.9975
36,0482,36,0.9974
37,0482,37,0.9975
38,0482,38,0.9978
39,0482,39,0.9980
40,0482,40,0.9982
41,0482,41,0.9985
42,0482,42,0.9987
43,0482,43,0.9987
44,0482,44,0.9987
45,0482,45,0.9988
46,0482,46,0.9988
47,0482,47,0.9989
48,0482,48,0.9991
49,0482,49,0.9991
50,0482,50,0.9991
51,0482,51,0.9992
52,0482,52,0.9992
53,0482,53,0.9992
54,0482,54,0.9993
55,0482,55,0.9993
56,0482,56,0.9993
57,0482,57,0.9994
58,0482,58,0.9994
59,0482,59,0.9995
60,0482,60,0.9995
61,0482,61,0.9995
62,0482,62,0.9996
