group,image1,image2,vehicle_id1,vehicle_id2,type1,type2,color1,color2,similarity
same_type_diff_color,0247_c001_00086360_0.jpg,0231_c001_00038100_0.jpg,0247,0231,1,1,9,8,0.8751
same_type_diff_color,0247_c015_00082400_0.jpg,0461_c015_00017155_0.jpg,0247,0461,1,1,9,10,0.8731
same_type_diff_color,0247_c017_00083610_0.jpg,0677_c003_00042315_0.jpg,0247,0677,1,1,9,10,0.6715
same_type_diff_color,0247_c012_00084210_0.jpg,0318_c019_00064455_1.jpg,0247,0318,1,1,9,7,0.7968
same_type_diff_color,0247_c019_00083365_0.jpg,0177_c017_00069480_0.jpg,0247,0177,1,1,9,5,0.8501
same_type_diff_color,0247_c016_00082110_0.jpg,0771_c008_00070660_0.jpg,0247,0771,1,1,9,10,0.7387
same_type_diff_color,0247_c001_00086435_0.jpg,0326_c002_00085185_0.jpg,0247,0326,1,1,9,7,0.6189
same_type_diff_color,0247_c019_00083350_0.jpg,0659_c011_00074890_0.jpg,0247,0659,1,1,9,10,0.7799
same_type_diff_color,0247_c002_00089970_0.jpg,0027_c014_00011390_0.jpg,0247,0027,1,1,9,5,0.9047
same_type_diff_color,0247_c015_00082380_0.jpg,0476_c015_00010465_1.jpg,0247,0476,1,1,9,10,0.9002
same_type_diff_color,0247_c014_00082320_0.jpg,0180_c002_00061385_0.jpg,0247,0180,1,1,9,5,0.8344
same_type_diff_color,0247_c019_00083350_0.jpg,0654_c004_00051995_0.jpg,0247,0654,1,1,9,10,0.7695
same_type_diff_color,0247_c002_00089950_0.jpg,0482_c011_00052840_0.jpg,0247,0482,1,1,9,4,0.6952
same_type_diff_color,0247_c013_00084280_0.jpg,0663_c014_00042150_1.jpg,0247,0663,1,1,9,10,0.7314
same_type_diff_color,0247_c012_00084215_0.jpg,0687_c008_00019785_0.jpg,0247,0687,1,1,9,10,0.6744
same_type_diff_color,0247_c013_00084300_0.jpg,0569_c016_00085330_0.jpg,0247,0569,1,1,9,4,0.8468
same_type_diff_color,0247_c001_00086435_0.jpg,0775_c003_00071580_0.jpg,0247,0775,1,1,9,10,0.6969
same_type_diff_color,0247_c014_00082335_0.jpg,0630_c010_00037415_0.jpg,0247,0630,1,1,9,10,0.7956
same_type_diff_color,0247_c012_00084210_0.jpg,0541_c002_00053260_0.jpg,0247,0541,1,1,9,4,0.8536
same_type_diff_color,0247_c013_00084295_0.jpg,0332_c001_00012630_0.jpg,0247,0332,1,1,9,7,0.8515
same_type_diff_color,0247_c013_00084290_0.jpg,0237_c014_00065480_0.jpg,0247,0237,1,1,9,8,0.8236
same_type_diff_color,0247_c013_00084290_0.jpg,0625_c007_00011010_0.jpg,0247,0625,1,1,9,10,0.7052
same_type_diff_color,0247_c019_00083365_0.jpg,0035_c011_00001085_0.jpg,0247,0035,1,1,9,5,0.9211
same_type_diff_color,0247_c001_00086420_0.jpg,0467_c014_00014375_0.jpg,0247,0467,1,1,9,10,0.7376
same_type_diff_color,0247_c016_00082120_0.jpg,0622_c015_00065810_0.jpg,0247,0622,1,1,9,10,0.6723
same_type_diff_color,0247_c001_00086405_0.jpg,0310_c007_00017005_0.jpg,0247,0310,1,1,9,7,0.7340
same_type_diff_color,0247_c014_00082320_0.jpg,0717_c003_00062420_0.jpg,0247,0717,1,1,9,10,0.6830
same_type_diff_color,0247_c012_00084200_0.jpg,0485_c004_00050570_0.jpg,0247,0485,1,1,9,4,0.7373
same_type_diff_color,0247_c016_00082130_0.jpg,0652_c005_00063830_0.jpg,0247,0652,1,1,9,10,0.7302
same_type_diff_color,0247_c002_00089970_0.jpg,0662_c005_00005645_2.jpg,0247,0662,1,1,9,10,0.9004
same_type_diff_color,0247_c002_00089980_0.jpg,0721_c001_00066715_0.jpg,0247,0721,1,1,9,10,0.7449
same_type_diff_color,0247_c012_00084205_0.jpg,0634_c011_00055670_0.jpg,0247,0634,1,1,9,10,0.7267
same_type_diff_color,0247_c017_00083630_0.jpg,0668_c002_00006900_0.jpg,0247,0668,1,1,9,10,0.7164
same_type_diff_color,0247_c014_00082330_0.jpg,0642_c015_00023150_0.jpg,0247,0642,1,1,9,10,0.8422
same_type_diff_color,0247_c017_00083620_0.jpg,0319_c003_00086425_0.jpg,0247,0319,1,1,9,7,0.8663
same_type_diff_color,0247_c017_00083645_0.jpg,0543_c008_00000110_0.jpg,0247,0543,1,1,9,4,0.7686
same_type_diff_color,0247_c016_00082105_0.jpg,0657_c019_00014365_0.jpg,0247,0657,1,1,9,10,0.7640
same_type_diff_color,0247_c019_00083390_0.jpg,0623_c018_00080045_0.jpg,0247,0623,1,1,9,10,0.6950
same_type_diff_color,0247_c014_00082330_0.jpg,0357_c015_00069400_0.jpg,0247,0357,1,1,9,7,0.7290
same_type_diff_color,0247_c019_00083365_0.jpg,0042_c011_00086225_0.jpg,0247,0042,1,1,9,6,0.6063
same_type_diff_color,0247_c016_00082105_0.jpg,0753_c009_00047750_0.jpg,0247,0753,1,1,9,10,0.5915
same_type_diff_color,0247_c014_00082315_0.jpg,0480_c015_00018660_0.jpg,0247,0480,1,1,9,10,0.8553
same_type_diff_color,0247_c019_00083365_0.jpg,0315_c015_00035160_0.jpg,0247,0315,1,1,9,7,0.7846
same_type_diff_color,0247_c014_00082335_0.jpg,0712_c004_00043675_0.jpg,0247,0712,1,1,9,10,0.7405
same_type_diff_color,0247_c017_00083600_0.jpg,0570_c008_00070060_0.jpg,0247,0570,1,1,9,4,0.7281
same_type_diff_color,0247_c013_00084280_0.jpg,0696_c016_00086705_0.jpg,0247,0696,1,1,9,10,0.8327
same_type_diff_color,0247_c001_00086420_0.jpg,0711_c009_00000800_0.jpg,0247,0711,1,1,9,10,0.7371
same_type_diff_color,0247_c017_00083610_0.jpg,0631_c011_00040740_0.jpg,0247,0631,1,1,9,10,0.6520
same_type_diff_color,0247_c014_00082335_0.jpg,0773_c007_00006885_0.jpg,0247,0773,1,1,9,10,0.7796
same_type_diff_color,0247_c017_00083635_0.jpg,0768_c012_00056355_0.jpg,0247,0768,1,1,9,10,0.8720
same_type_diff_color,0247_c019_00083350_0.jpg,0183_c019_00028095_0.jpg,0247,0183,1,1,9,5,0.9612
same_type_diff_color,0247_c015_00082380_0.jpg,0327_c016_00043895_0.jpg,0247,0327,1,1,9,7,0.8660
same_type_diff_color,0247_c019_00083380_0.jpg,0344_c014_00036020_0.jpg,0247,0344,1,1,9,7,0.7253
same_type_diff_color,0247_c017_00083630_0.jpg,0685_c008_00025235_0.jpg,0247,0685,1,1,9,10,0.5606
same_type_diff_color,0247_c002_00089950_0.jpg,0038_c004_00008440_0.jpg,0247,0038,1,1,9,5,0.8992
same_type_diff_color,0247_c015_00082390_0.jpg,0624_c010_00059630_0.jpg,0247,0624,1,1,9,10,0.7382
same_type_diff_color,0247_c017_00083630_0.jpg,0182_c008_00039240_0.jpg,0247,0182,1,1,9,5,0.9305
same_type_diff_color,0247_c016_00082125_0.jpg,0676_c003_00012550_0.jpg,0247,0676,1,1,9,10,0.7719
same_type_diff_color,0247_c012_00084175_0.jpg,0361_c019_00037110_0.jpg,0247,0361,1,1,9,7,0.8539
same_type_diff_color,0247_c002_00089950_0.jpg,0698_c016_00052900_0.jpg,0247,0698,1,1,9,10,0.9029
same_type_diff_color,0247_c017_00083630_0.jpg,0554_c002_00017665_1.jpg,0247,0554,1,1,9,4,0.7537
same_type_diff_color,0247_c015_00082395_0.jpg,0720_c017_00074760_0.jpg,0247,0720,1,1,9,10,0.8280
same_type_diff_color,0247_c016_00082125_0.jpg,0477_c002_00019760_0.jpg,0247,0477,1,1,9,10,0.8133
same_type_diff_color,0247_c012_00084205_0.jpg,0729_c003_00002280_0.jpg,0247,0729,1,1,9,10,0.7659
same_type_diff_color,0247_c001_00086405_0.jpg,0507_c003_00055840_0.jpg,0247,0507,1,1,9,4,0.6699
same_type_diff_color,0247_c002_00089980_0.jpg,0545_c011_00015655_0.jpg,0247,0545,1,1,9,4,0.7674
same_type_diff_color,0247_c013_00084280_0.jpg,0473_c013_00005215_0.jpg,0247,0473,1,1,9,10,0.7571
same_type_diff_color,0247_c013_00084275_0.jpg,0546_c012_00016510_0.jpg,0247,0546,1,1,9,4,0.6852
same_type_diff_color,0247_c001_00086405_0.jpg,0770_c002_00034030_0.jpg,0247,0770,1,1,9,10,0.7954
same_type_diff_color,0247_c001_00086435_0.jpg,0515_c019_00055080_0.jpg,0247,0515,1,1,9,4,0.8099
same_type_diff_color,0247_c014_00082340_0.jpg,0566_c013_00036770_1.jpg,0247,0566,1,1,9,4,0.8433
same_type_diff_color,0247_c001_00086375_0.jpg,0699_c001_00039205_0.jpg,0247,0699,1,1,9,10,0.6977
same_type_diff_color,0247_c001_00086405_0.jpg,0522_c011_00081560_1.jpg,0247,0522,1,1,9,4,0.8141
same_type_diff_color,0247_c016_00082105_0.jpg,0518_c014_00044520_0.jpg,0247,0518,1,1,9,4,0.8070
same_type_diff_color,0247_c013_00084285_0.jpg,0776_c007_00000620_0.jpg,0247,0776,1,1,9,10,0.7238
same_type_diff_color,0247_c013_00084285_0.jpg,0337_c003_00071405_0.jpg,0247,0337,1,1,9,7,0.6552
same_type_diff_color,0247_c012_00084200_0.jpg,0646_c018_00008050_0.jpg,0247,0646,1,1,9,10,0.8065
same_type_diff_color,0247_c013_00084295_0.jpg,0456_c019_00000160_0.jpg,0247,0456,1,1,9,4,0.8176
same_type_diff_color,0247_c001_00086360_0.jpg,0742_c003_00026590_1.jpg,0247,0742,1,1,9,10,0.6360
same_type_diff_color,0247_c002_00089960_0.jpg,0486_c008_00040100_0.jpg,0247,0486,1,1,9,4,0.7848
same_type_diff_color,0247_c017_00083630_0.jpg,0672_c003_00042710_0.jpg,0247,0672,1,1,9,10,0.7505
same_type_diff_color,0247_c002_00089990_0.jpg,0510_c009_00030025_0.jpg,0247,0510,1,1,9,4,0.6440
same_type_diff_color,0774_c003_00056685_0.jpg,0179_c019_00027620_0.jpg,0774,0179,1,1,10,5,0.5655
same_type_diff_color,0774_c009_00056845_0.jpg,0030_c009_00050605_0.jpg,0774,0030,1,1,10,5,0.6581
same_type_diff_color,0774_c003_00056685_0.jpg,0494_c002_00022580_1.jpg,0774,0494,1,1,10,4,0.8855
same_type_diff_color,0774_c009_00056830_0.jpg,0014_c001_00041070_0.jpg,0774,0014,1,1,10,5,0.7220
same_type_diff_color,0774_c008_00056855_0.jpg,0188_c013_00048640_0.jpg,0774,0188,1,1,10,5,0.6587
same_type_diff_color,0774_c003_00056675_0.jpg,0322_c002_00040895_0.jpg,0774,0322,1,1,10,7,0.7022
same_type_diff_color,0774_c008_00056875_0.jpg,0231_c002_00038560_0.jpg,0774,0231,1,1,10,8,0.7969
same_type_diff_color,0774_c003_00056705_0.jpg,0318_c017_00064255_0.jpg,0774,0318,1,1,10,7,0.7415
same_type_diff_color,0774_c009_00056825_0.jpg,0177_c015_00068595_0.jpg,0774,0177,1,1,10,5,0.6452
same_type_diff_color,0774_c003_00056705_0.jpg,0326_c004_00087020_0.jpg,0774,0326,1,1,10,7,0.7809
same_type_diff_color,0774_c008_00056870_0.jpg,0027_c019_00012030_0.jpg,0774,0027,1,1,10,5,0.6954
same_type_diff_color,0774_c008_00056855_0.jpg,0180_c011_00062355_1.jpg,0774,0180,1,1,10,5,0.6863
same_type_diff_color,0774_c003_00056655_0.jpg,0482_c009_00054155_0.jpg,0774,0482,1,1,10,4,0.8654
same_type_diff_color,0774_c009_00056825_0.jpg,0569_c001_00088500_0.jpg,0774,0569,1,1,10,4,0.8057
same_type_diff_color,0774_c003_00056665_0.jpg,0541_c008_00051045_0.jpg,0774,0541,1,1,10,4,0.8638
same_type_diff_color,0774_c009_00056830_0.jpg,0332_c019_00013870_1.jpg,0774,0332,1,1,10,7,0.8586
same_type_diff_color,0774_c008_00056860_0.jpg,0237_c014_00065480_0.jpg,0774,0237,1,1,10,8,0.8685
same_type_diff_color,0774_c003_00056675_0.jpg,0035_c010_00001265_0.jpg,0774,0035,1,1,10,5,0.5044
same_type_diff_color,0774_c008_00056870_0.jpg,0310_c010_00015165_0.jpg,0774,0310,1,1,10,7,0.7624
same_color_type,0118_c010_00088420_0.jpg,0391_c002_00030260_0.jpg,0118,0391,8,8,1,1,0.7475
same_color_type,0118_c010_00088420_0.jpg,0402_c002_00052705_0.jpg,0118,0402,8,8,1,1,0.7702
same_color_type,0118_c017_00066240_0.jpg,0392_c013_00027635_0.jpg,0118,0392,8,8,1,1,0.9530
same_color_type,0118_c014_00065400_0.jpg,0405_c017_00064015_0.jpg,0118,0405,8,8,1,1,0.9145
same_color_type,0118_c019_00066005_0.jpg,0398_c001_00043310_0.jpg,0118,0398,8,8,1,1,0.8120
same_color_type,0118_c009_00089270_0.jpg,0404_c016_00044745_0.jpg,0118,0404,8,8,1,1,0.7460
same_color_type,0653_c014_00069225_0.jpg,0727_c004_00084900_1.jpg,0653,0727,1,1,10,10,0.8699
same_color_type,0653_c015_00069295_0.jpg,0774_c009_00056825_0.jpg,0653,0774,1,1,10,10,0.8677
same_color_type,0653_c019_00070035_0.jpg,0772_c005_00007185_0.jpg,0653,0772,1,1,10,10,0.9027
same_color_type,0653_c016_00068920_1.jpg,0660_c016_00028730_0.jpg,0653,0660,1,1,10,10,0.9263
same_color_type,0653_c015_00069290_0.jpg,0761_c012_00088550_0.jpg,0653,0761,1,1,10,10,0.8913
same_color_type,0653_c013_00070805_0.jpg,0461_c015_00017170_0.jpg,0653,0461,1,1,10,10,0.8838
same_color_type,0653_c014_00069220_0.jpg,0677_c004_00085230_0.jpg,0653,0677,1,1,10,10,0.9038
same_color_type,0653_c014_00069220_0.jpg,0771_c007_00071275_0.jpg,0653,0771,1,1,10,10,0.8921
same_color_type,0653_c016_00068925_1.jpg,0659_c001_00078345_0.jpg,0653,0659,1,1,10,10,0.9320
same_color_type,0653_c014_00069230_0.jpg,0476_c002_00014870_0.jpg,0653,0476,1,1,10,10,0.9028
same_color_type,0653_c013_00070800_0.jpg,0654_c003_00052060_0.jpg,0653,0654,1,1,10,10,0.9395
same_color_type,0653_c017_00070200_0.jpg,0663_c003_00037995_0.jpg,0653,0663,1,1,10,10,0.8859
same_color_type,0653_c019_00070020_0.jpg,0687_c008_00019785_0.jpg,0653,0687,1,1,10,10,0.9068
same_color_type,0653_c015_00069295_0.jpg,0775_c008_00071740_0.jpg,0653,0775,1,1,10,10,0.7632
same_color_type,0653_c001_00072130_0.jpg,0630_c007_00052050_0.jpg,0653,0630,1,1,10,10,0.9201
same_color_type,0653_c013_00070800_0.jpg,0625_c010_00009720_0.jpg,0653,0625,1,1,10,10,0.9442
same_color_type,0653_c001_00072175_1.jpg,0467_c017_00016155_0.jpg,0653,0467,1,1,10,10,0.9226
same_color_type,0653_c016_00068925_1.jpg,0622_c016_00065365_0.jpg,0653,0622,1,1,10,10,0.9673
same_color_type,0653_c016_00068915_0.jpg,0717_c010_00062820_0.jpg,0653,0717,1,1,10,10,0.9069
same_color_type,0653_c014_00069215_0.jpg,0652_c005_00063840_0.jpg,0653,0652,1,1,10,10,0.8157
same_color_type,0653_c015_00069305_0.jpg,0662_c009_00005045_0.jpg,0653,0662,1,1,10,10,0.8895
same_color_type,0653_c016_00068940_0.jpg,0721_c002_00064895_0.jpg,0653,0721,1,1,10,10,0.9545
same_color_type,0653_c015_00069305_0.jpg,0634_c010_00055825_0.jpg,0653,0634,1,1,10,10,0.8704
same_color_type,0653_c017_00070175_1.jpg,0668_c002_00006960_0.jpg,0653,0668,1,1,10,10,0.9211
same_color_type,0653_c017_00070170_1.jpg,0642_c015_00023130_0.jpg,0653,0642,1,1,10,10,0.8987
same_color_type,0653_c014_00069210_0.jpg,0657_c010_00065905_0.jpg,0653,0657,1,1,10,10,0.9255
same_color_type,0653_c015_00069310_0.jpg,0623_c016_00078705_0.jpg,0653,0623,1,1,10,10,0.9309
same_color_type,0653_c012_00070690_1.jpg,0753_c003_00047920_0.jpg,0653,0753,1,1,10,10,0.8446
same_color_type,0653_c015_00069310_0.jpg,0480_c019_00019385_0.jpg,0653,0480,1,1,10,10,0.9412
same_color_type,0653_c016_00068925_1.jpg,0712_c004_00036160_1.jpg,0653,0712,1,1,10,10,0.9166
same_color_type,0653_c017_00070170_1.jpg,0696_c015_00087000_0.jpg,0653,0696,1,1,10,10,0.9087
same_color_type,0653_c001_00072135_0.jpg,0711_c004_00000930_0.jpg,0653,0711,1,1,10,10,0.9122
same_color_type,0653_c017_00070190_1.jpg,0631_c011_00040740_0.jpg,0653,0631,1,1,10,10,0.9506
same_color_type,0653_c015_00069305_0.jpg,0773_c005_00006810_0.jpg,0653,0773,1,1,10,10,0.9076
same_color_type,0653_c001_00072125_0.jpg,0768_c017_00057140_0.jpg,0653,0768,1,1,10,10,0.8672
same_color_type,0653_c017_00070175_1.jpg,0685_c004_00025455_0.jpg,0653,0685,1,1,10,10,0.9139
same_color_type,0653_c015_00069290_0.jpg,0624_c009_00059105_0.jpg,0653,0624,1,1,10,10,0.8549
same_color_type,0653_c016_00068930_1.jpg,0676_c004_00012445_0.jpg,0653,0676,1,1,10,10,0.9311
same_color_type,0653_c016_00068915_0.jpg,0698_c019_00050170_0.jpg,0653,0698,1,1,10,10,0.8939
same_color_type,0653_c016_00068915_0.jpg,0720_c004_00069710_0.jpg,0653,0720,1,1,10,10,0.8566
same_color_type,0653_c014_00069210_0.jpg,0477_c008_00060380_0.jpg,0653,0477,1,1,10,10,0.8596
same_color_type,0653_c014_00069205_0.jpg,0729_c003_00002130_1.jpg,0653,0729,1,1,10,10,0.7286
same_color_type,0653_c001_00072125_0.jpg,0473_c001_00005555_0.jpg,0653,0473,1,1,10,10,0.9646
same_color_type,0653_c019_00070010_0.jpg,0770_c012_00033105_0.jpg,0653,0770,1,1,10,10,0.8930
same_color_type,0653_c014_00069220_0.jpg,0699_c016_00042400_0.jpg,0653,0699,1,1,10,10,0.9206
same_color_type,0653_c017_00070175_1.jpg,0776_c005_00000530_0.jpg,0653,0776,1,1,10,10,0.8606
same_color_type,0653_c019_00070035_0.jpg,0646_c014_00006820_0.jpg,0653,0646,1,1,10,10,0.8953
same_color_type,0653_c001_00072130_0.jpg,0742_c013_00031255_0.jpg,0653,0742,1,1,10,10,0.9267
same_color_type,0653_c015_00069305_0.jpg,0672_c002_00043825_0.jpg,0653,0672,1,1,10,10,0.8774
same_color_type,0489_c006_00076985_0.jpg,0494_c004_00021425_1.jpg,0489,0494,1,1,4,4,0.8580
same_color_type,0489_c008_00084945_0.jpg,0482_c009_00054140_0.jpg,0489,0482,1,1,4,4,0.8972
same_color_type,0489_c004_00084640_0.jpg,0569_c017_00086960_0.jpg,0489,0569,1,1,4,4,0.8868
same_color_type,0489_c008_00084955_0.jpg,0541_c009_00051130_0.jpg,0489,0541,1,1,4,4,0.7991
same_color_type,0489_c009_00084910_0.jpg,0485_c003_00050640_1.jpg,0489,0485,1,1,4,4,0.9070
same_color_type,0489_c005_00085635_0.jpg,0543_c002_00001460_1.jpg,0489,0543,1,1,4,4,0.9186
same_color_type,0489_c011_00076950_0.jpg,0570_c005_00070500_0.jpg,0489,0570,1,1,4,4,0.8617
same_color_type,0489_c003_00084665_0.jpg,0554_c005_00021555_0.jpg,0489,0554,1,1,4,4,0.8991
same_color_type,0489_c011_00076925_1.jpg,0507_c008_00056090_0.jpg,0489,0507,1,1,4,4,0.9210
same_color_type,0489_c007_00085705_0.jpg,0545_c010_00015605_0.jpg,0489,0545,1,1,4,4,0.8452
same_color_type,0489_c006_00076890_3.jpg,0546_c011_00019660_0.jpg,0489,0546,1,1,4,4,0.8015
same_color_type,0489_c002_00076105_0.jpg,0515_c016_00056930_0.jpg,0489,0515,1,1,4,4,0.9001
same_color_type,0489_c005_00085650_0.jpg,0566_c015_00038385_0.jpg,0489,0566,1,1,4,4,0.8757
same_color_type,0489_c008_00084930_0.jpg,0522_c011_00081560_1.jpg,0489,0522,1,1,4,4,0.8090
same_color_type,0489_c010_00077150_0.jpg,0518_c014_00044530_0.jpg,0489,0518,1,1,4,4,0.9520
same_color_type,0489_c006_00076910_1.jpg,0456_c014_00009185_0.jpg,0489,0456,1,1,4,4,0.8826
same_color_type,0489_c010_00077155_0.jpg,0486_c016_00074650_0.jpg,0489,0486,1,1,4,4,0.8059
same_color_type,0489_c011_00076950_0.jpg,0510_c002_00031880_1.jpg,0489,0510,1,1,4,4,0.8419
same_color_type,0727_c011_00085570_0.jpg,0774_c003_00056685_0.jpg,0727,0774,1,1,10,10,0.9276
same_color_type,0727_c004_00000780_0.jpg,0772_c007_00007240_0.jpg,0727,0772,1,1,10,10,0.9552
same_color_type,0727_c003_00085000_0.jpg,0660_c014_00028975_1.jpg,0727,0660,1,1,10,10,0.9285
same_color_type,0727_c011_00000225_0.jpg,0761_c017_00089255_0.jpg,0727,0761,1,1,10,10,0.8715
same_color_type,0727_c010_00085575_0.jpg,0461_c014_00017300_0.jpg,0727,0461,1,1,10,10,0.9396
same_color_type,0727_c011_00085560_0.jpg,0677_c007_00086060_0.jpg,0727,0677,1,1,10,10,0.8294
same_color_type,0727_c004_00000855_0.jpg,0771_c009_00070600_0.jpg,0727,0771,1,1,10,10,0.9588
same_color_type,0727_c004_00000825_0.jpg,0659_c008_00074195_0.jpg,0727,0659,1,1,10,10,0.9412
same_color_type,0727_c004_00000780_0.jpg,0476_c013_00012130_0.jpg,0727,0476,1,1,10,10,0.8687
same_color_type,0727_c003_00084990_0.jpg,0654_c009_00052175_0.jpg,0727,0654,1,1,10,10,0.8935
same_color_type,0727_c010_00000395_0.jpg,0663_c019_00041455_0.jpg,0727,0663,1,1,10,10,0.9429
same_color_type,0727_c006_00000265_0.jpg,0687_c004_00019895_0.jpg,0727,0687,1,1,10,10,0.9300
same_color_type,0727_c010_00085585_0.jpg,0775_c008_00071725_0.jpg,0727,0775,1,1,10,10,0.8761
same_color_type,0727_c011_00085560_0.jpg,0630_c006_00037660_0.jpg,0727,0630,1,1,10,10,0.9485
same_color_type,0727_c011_00085565_0.jpg,0625_c006_00009650_0.jpg,0727,0625,1,1,10,10,0.9293
same_color_type,0727_c003_00085000_0.jpg,0467_c019_00015305_0.jpg,0727,0467,1,1,10,10,0.9590
same_color_type,0727_c011_00000245_0.jpg,0622_c015_00065825_0.jpg,0727,0622,1,1,10,10,0.8756
same_color_type,0727_c010_00000410_0.jpg,0717_c004_00040885_0.jpg,0727,0717,1,1,10,10,0.9378
same_color_type,0727_c004_00000810_0.jpg,0652_c010_00062620_0.jpg,0727,0652,1,1,10,10,0.9374
same_color_type,0727_c004_00084900_1.jpg,0662_c009_00005045_0.jpg,0727,0662,1,1,10,10,0.8652
same_color_type,0727_c011_00085585_0.jpg,0721_c013_00067275_0.jpg,0727,0721,1,1,10,10,0.9556
same_color_type,0727_c011_00085565_0.jpg,0634_c002_00054685_0.jpg,0727,0634,1,1,10,10,0.9226
same_color_type,0727_c004_00000795_0.jpg,0668_c010_00008065_0.jpg,0727,0668,1,1,10,10,0.9192
same_color_type,0727_c003_00085010_0.jpg,0642_c017_00021400_0.jpg,0727,0642,1,1,10,10,0.9151
same_color_type,0727_c006_00000300_0.jpg,0657_c002_00067605_0.jpg,0727,0657,1,1,10,10,0.9640
same_color_type,0727_c010_00085585_0.jpg,0623_c018_00080045_0.jpg,0727,0623,1,1,10,10,0.9227
same_color_type,0727_c011_00085565_0.jpg,0753_c011_00048470_0.jpg,0727,0753,1,1,10,10,0.9655
same_color_type,0727_c003_00000870_0.jpg,0480_c013_00020425_0.jpg,0727,0480,1,1,10,10,0.9295
same_color_type,0727_c003_00000890_0.jpg,0712_c006_00044335_0.jpg,0727,0712,1,1,10,10,0.9264
same_color_type,0727_c011_00085575_0.jpg,0696_c014_00086960_0.jpg,0727,0696,1,1,10,10,0.9475
same_color_type,0727_c010_00000390_0.jpg,0711_c009_00000795_0.jpg,0727,0711,1,1,10,10,0.8687
same_color_type,0727_c004_00000855_0.jpg,0631_c006_00040835_0.jpg,0727,0631,1,1,10,10,0.9174
same_color_type,0727_c010_00085580_0.jpg,0773_c007_00006850_0.jpg,0727,0773,1,1,10,10,0.8471
same_color_type,0727_c003_00085010_0.jpg,0768_c001_00055535_1.jpg,0727,0768,1,1,10,10,0.9570
same_color_type,0727_c006_00000285_0.jpg,0685_c009_00025265_1.jpg,0727,0685,1,1,10,10,0.8605
same_color_type,0727_c004_00084965_0.jpg,0624_c004_00059125_0.jpg,0727,0624,1,1,10,10,0.9164
same_color_type,0727_c010_00000390_0.jpg,0676_c004_00012415_0.jpg,0727,0676,1,1,10,10,0.8746
same_color_type,0727_c010_00000410_0.jpg,0698_c014_00049280_0.jpg,0727,0698,1,1,10,10,0.9181
same_color_type,0727_c011_00085575_0.jpg,0720_c001_00073670_1.jpg,0727,0720,1,1,10,10,0.9110
same_color_type,0727_c011_00085570_0.jpg,0477_c005_00060815_0.jpg,0727,0477,1,1,10,10,0.7849
same_color_type,0727_c004_00000810_0.jpg,0729_c009_00030465_0.jpg,0727,0729,1,1,10,10,0.9551
same_color_type,0727_c006_00085610_0.jpg,0473_c003_00030845_0.jpg,0727,0473,1,1,10,10,0.9280
same_color_type,0727_c011_00085565_0.jpg,0770_c016_00031390_0.jpg,0727,0770,1,1,10,10,0.9318
same_color_type,0727_c010_00000395_0.jpg,0699_c013_00039550_1.jpg,0727,0699,1,1,10,10,0.9381
same_color_type,0727_c003_00084980_0.jpg,0776_c009_00000000_0.jpg,0727,0776,1,1,10,10,0.8416
same_color_type,0727_c011_00085575_0.jpg,0646_c015_00006905_0.jpg,0727,0646,1,1,10,10,0.9164
same_color_type,0727_c006_00000320_0.jpg,0742_c012_00031375_0.jpg,0727,0742,1,1,10,10,0.9290
same_color_type,0727_c004_00084920_0.jpg,0672_c010_00043315_0.jpg,0727,0672,1,1,10,10,0.9023
same_color_type,0247_c014_00082330_0.jpg,0249_c014_00021390_0.jpg,0247,0249,1,1,9,9,0.8450
same_color_type,0774_c008_00056865_0.jpg,0772_c005_00007215_0.jpg,0774,0772,1,1,10,10,0.9301
same_color_type,0774_c003_00056685_0.jpg,0660_c016_00028750_0.jpg,0774,0660,1,1,10,10,0.9632
same_color_type,0774_c008_00056865_0.jpg,0761_c001_00088055_0.jpg,0774,0761,1,1,10,10,0.8825
same_color_type,0774_c003_00056695_0.jpg,0461_c016_00018370_0.jpg,0774,0461,1,1,10,10,0.8675
same_color_type,0774_c003_00056665_0.jpg,0677_c010_00084530_0.jpg,0774,0677,1,1,10,10,0.9671
same_color_type,0774_c009_00056830_0.jpg,0771_c005_00071230_0.jpg,0774,0771,1,1,10,10,0.7654
same_color_type,0774_c003_00056665_0.jpg,0659_c012_00078845_0.jpg,0774,0659,1,1,10,10,0.8681
same_color_type,0774_c009_00056825_0.jpg,0476_c001_00014110_1.jpg,0774,0476,1,1,10,10,0.8616
same_color_type,0774_c009_00056825_0.jpg,0654_c010_00019200_0.jpg,0774,0654,1,1,10,10,0.8865
same_color_type,0774_c003_00056655_0.jpg,0663_c010_00038475_0.jpg,0774,0663,1,1,10,10,0.9080
same_color_type,0774_c003_00056705_0.jpg,0687_c008_00019815_0.jpg,0774,0687,1,1,10,10,0.9335
same_color_type,0774_c009_00056845_0.jpg,0775_c008_00071750_0.jpg,0774,0775,1,1,10,10,0.8861
same_color_type,0774_c008_00056870_0.jpg,0630_c003_00036900_1.jpg,0774,0630,1,1,10,10,0.8428
same_color_type,0774_c009_00056830_0.jpg,0625_c011_00009520_0.jpg,0774,0625,1,1,10,10,0.8946
same_color_type,0774_c008_00056855_0.jpg,0467_c014_00014380_0.jpg,0774,0467,1,1,10,10,0.8044
same_color_type,0774_c003_00056685_0.jpg,0622_c015_00065805_0.jpg,0774,0622,1,1,10,10,0.9612
